decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,transition_day,router_confidence,router_entropy,uncertainty_bucket,agent_triggered,plan_valid,decision_valid,plan_status,decision_status,selected_tools,tool_result_ids,model_proposed_residual,executed_residual,evidence_gate_status,confidence,cited_tool_result_ids,base_desired_exposure,desired_exposure,pretrade_exposure,final_exposure,turnover,ambiguity_cvar,risk_fallback_used,asset_simple_return,portfolio_net_return,transparent_final_exposure,transparent_turnover,transparent_net_return,log_advantage_vs_transparent,provider_error
2021-01-13,2021-01-14,1.0984709243755711e-26,0.99999999999968681,3.1338396009295272e-13,bull,False,0.99999999999968681,8.4979391074508107e-12,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.52313307201542714,0.5,0.023133072015427136,0.030703882683094482,False,0.047977379608476797,0.023965001800134056,0.5,0.023133072015427136,0.023965001800134056,0,
2021-01-14,2021-01-15,6.2380434256043657e-30,0.99999999999999156,8.4852120064043066e-15,bull,False,0.99999999999999156,2.5792756742291185e-13,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.51171335681882613,0.5,0.011713356818826126,0.030692813341425689,False,-0.059473091737990501,-0.029747910911041675,0.5,0.011713356818826126,-0.029747910911041675,0,
2021-01-15,2021-01-16,1.652325844557015e-32,0.99999999999999956,2.6615127419984834e-16,bull,False,0.99999999999999956,9.0923163292229926e-15,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.48467604559236532,0.5,0.015323954407634677,0.031199431226383748,False,-0.022425893860358599,-0.011228099057899343,0.5,0.015323954407634677,-0.011228099057899343,0,
2021-01-16,2021-01-17,3.0511112292999927e-28,0.99999999999992994,7.0014541659307168e-14,bull,False,0.99999999999992994,1.9941527178704353e-12,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49432994854889772,0.5,0.0056700514511022759,0.031190078376385971,False,-0.0049945168589236996,-0.0025029143213292082,0.5,0.0056700514511022759,-0.0025029143213292082,0,
2021-01-17,2021-01-18,1.1220003877802323e-24,0.99999999999232003,7.6800174196007312e-12,bull,False,0.99999999999232003,1.8589819385546394e-10,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49874824482911695,0.5,0.001251755170883051,0.0310635963098524,False,0.021585062333284898,0.010791265901864744,0.5,0.001251755170883051,0.010791265901864744,0,
2021-01-18,2021-01-19,9.45363257858568e-24,0.99999999996670963,3.3290539747094999e-11,bull,False,0.99999999996670963,7.6136918078335916e-10,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.50533864805777007,0.5,0.0053386480577700679,0.031067556254105375,False,-0.0166688516709819,-0.0083397199889824192,0.5,0.0053386480577700679,-0.0083397199889824192,0,
2021-01-19,2021-01-20,9.966876365844089e-24,0.99999999995576683,4.4233128743336766e-11,bull,False,0.99999999995576683,1.0001885158398019e-09,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.4957977638567756,0.5,0.0042022361432244026,0.031066455141853452,False,-0.0146265995239271,-0.0073174712658942154,0.5,0.0042022361432244026,-0.0073174712658942154,0,
2021-01-20,2021-01-21,7.8973783340714613e-22,0.99999999945296725,5.470325472945287e-10,bull,False,0.99999999945296725,1.1117051491004516e-08,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49631641092793433,0.5,0.0036835890720656739,0.031065952605196578,False,-0.13062805309460129,-0.065317469546338325,0.5,0.0036835890720656739,-0.065317469546338325,0,
2021-01-21,2021-01-22,3.6584205405918443e-22,0.99999999959248043,4.0751973137974237e-10,bull,False,0.99999999959248043,8.3910183540175423e-09,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.46506097855195538,0.45000000000000001,0.015060978551955373,0.040506862633543826,False,0.0699822645020928,0.031476483746766704,0.45000000000000001,0.015060978551955373,0.031476483746766704,0,
2021-01-22,2021-01-23,1.5729985705437694e-13,0.99998800005799804,1.1999941844788204e-05,bull,False,0.99998800005799804,0.00013468493142250262,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.46679180269433806,0.45000000000000001,0.016791802694338054,0.040508523372442755,False,-0.027623823881456299,-0.012447303815139477,0.45000000000000001,0.016791802694338054,-0.012447303815139477,0,
2021-01-23,2021-01-24,2.5682694058980109e-14,0.99998923125743244,1.0768742541831724e-05,bull,False,0.99998923125743244,0.00012192732190352262,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.44307704628496591,0.45000000000000001,0.006922953715034097,0.040499054136957494,False,0.0047493058347277996,0.0021302498762614253,0.45000000000000001,0.006922953715034097,0.0021302498762614253,0,
2021-01-24,2021-01-25,9.9435340127836527e-13,0.99994054763358442,5.9452365421230682e-05,bull,False,0.99994054763358442,0.00058067989407374165,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45117294638759009,0.45000000000000001,0.0011729463875900792,0.040493536961292896,False,0.00034117730984779999,0.0001523566629617612,0.45000000000000001,0.0011729463875900792,0.0001523566629617612,0,
2021-01-25,2021-01-26,6.2121846605775831e-12,0.99975597394498839,0.00024402604879940001,bull,False,0.99975597394498839,0.0020697589347952942,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45008442842190949,0.45000000000000001,8.442842190947708e-05,0.040492492520044658,False,0.0077451840643922003,0.0034852481062934704,0.45000000000000001,8.442842190947708e-05,0.0034852481062934704,0,
2021-01-26,2021-01-27,5.4366370740328064e-11,0.99955673288273195,0.00044326706290130001,bull,False,0.99955673288273195,0.0035187891618298265,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45191027511137899,0.45000000000000001,0.0019102751113789784,0.040494244433798628,False,-0.064552751976026099,-0.029050593173241213,0.45000000000000001,0.0019102751113789784,-0.029050593173241213,0,
2021-01-27,2021-01-28,6.8289999250882927e-12,0.99985830794348396,0.00014169204968660001,bull,False,0.99985830794348396,0.0012719105171136774,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.433545202786429,0.45000000000000001,0.016454797213571015,0.040668294876182343,False,0.097710827522694499,0.043952694072665333,0.45000000000000001,0.016454797213571015,0.043952694072665333,0,
2021-01-28,2021-01-29,3.3017673296720925e-08,0.99221638081704444,0.0077835861652823003,bull,False,0.99221638081704444,0.041460370556990846,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.47316487328950768,0.45000000000000001,0.02316487328950767,0.040674732170830112,False,0.027775447343504501,0.012475496894664317,0.45000000000000001,0.02316487328950767,0.012475496894664317,0,
2021-01-29,2021-01-30,4.9416659070427356e-09,0.99217690364015221,0.0078230914181818007,bull,False,0.99217690364015221,0.041634149316615451,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45678956082735683,0.45000000000000001,0.006789560827356822,0.040659022555905346,False,-0.00054516089534670004,-0.00025211029810190411,0.45000000000000001,0.006789560827356822,-0.00025211029810190411,0,
2021-01-30,2021-01-31,1.0974394855376775e-09,0.99855326090885677,0.0014467379937034,bull,False,0.99855326090885677,0.0099262770365411562,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.44986503956958457,0.45000000000000001,0.00013496043041544281,0.040652638481710981,False,-0.034273446683642898,-0.015423183886568048,0.45000000000000001,0.00013496043041544281,-0.015423183886568048,0,
2021-01-31,2021-02-01,1.1553993054078032e-09,0.99771531527533242,0.0022846835692681001,bull,False,0.99771531527533242,0.014724451295034796,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.44138444378280134,0.45000000000000001,0.0086155562171986722,0.040660774320001224,False,0.0123111866884537,0.0055313707231126052,0.45000000000000001,0.0086155562171986722,0.0055313707231126052,0,
2021-02-01,2021-02-02,3.6430535304816106e-08,0.99008664469351115,0.0099133188759533003,bull,False,0.99008664469351115,0.050612490187452529,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45303023112191931,0.45000000000000001,0.0030302311219193023,0.040655416052384638,False,0.0587635048648842,0.026440466827925446,0.45000000000000001,0.0030302311219193023,0.026440466827925446,0,
2021-02-02,2021-02-03,4.5983316544060341e-07,0.94033294399962164,0.059666596167213003,bull,False,0.94033294399962164,0.20576531581637525,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.46416928097878102,0.45000000000000001,0.014169280978781007,0.040666102271916846,False,0.060915536618083098,0.027397433788949321,0.45000000000000001,0.014169280978781007,0.027397433788949321,0,
2021-02-03,2021-02-04,2.8358253182073616e-08,0.98448180815624364,0.0155181634855029,bull,False,0.98448180815624364,0.072857684801682143,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.46467434236511573,0.45000000000000001,0.014674342365115722,0.040666586801290656,False,-0.017656215136479098,-0.0079598545617751704,0.45000000000000001,0.014674342365115722,-0.0079598545617751704,0,
2021-02-04,2021-02-05,6.3166682630740039e-10,0.9963585374608076,0.0036414619075255,bull,False,0.9963585374608076,0.021921285728189847,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.44559508842382067,0.45000000000000001,0.0044049115761793378,0.04065673484862934,False,0.035571262854191502,0.016002592863089804,0.45000000000000001,0.0044049115761793378,0.016002592863089804,0,
2021-02-05,2021-02-06,5.8373227163090585e-09,0.9947784182281072,0.0052215759345700004,bull,False,0.9947784182281072,0.029716751231548995,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45866518337444101,0.45000000000000001,0.008665183374440999,0.040660821929689936,False,0.0250407336229947,0.011259567304826357,0.45000000000000001,0.008665183374440999,0.011259567304826357,0,
2021-02-06,2021-02-07,1.3344731874477851e-09,0.99702601994673723,0.0029739787187893002,bull,False,0.99702601994673723,0.018452147853025416,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45612852334740117,0.45000000000000001,0.0061285233474011602,0.040658388391257495,False,-0.010283621098108301,-0.0046337296569607389,0.45000000000000001,0.0061285233474011602,-0.0046337296569607389,0,
2021-02-07,2021-02-08,5.564989538147515e-10,0.99886063653332324,0.0011393629101776001,bull,False,0.99886063653332324,0.0080651877121293205,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.44744297079444917,0.45000000000000001,0.0025570292055508426,0.040654962087313486,False,0.19413737455891319,0.087359038135583988,0.45000000000000001,0.0025570292055508426,0.087359038135583988,0,
2021-02-08,2021-02-09,2.8160845853092081e-09,0.99667621259295835,0.0033237845909570001,bull,False,0.99667621259295835,0.020285584386962385,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49418860344695359,0.45000000000000001,0.044188603446953578,0.040694901233607937,False,0.0024334151656295001,0.0010507998329383206,0.45000000000000001,0.044188603446953578,0.0010507998329383206,0,
2021-02-09,2021-02-10,2.2868976029907903e-14,0.99998764848496124,1.2351515015879152e-05,bull,False,0.99998764848496124,0.00013830625365851052,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.45060161146678318,0.45000000000000001,0.00060161146678316957,0.040653086162211895,False,-0.035963241207002498,-0.016184050418463714,0.45000000000000001,0.00060161146678316957,-0.016184050418463714,0,
2021-02-10,2021-02-11,3.9587897624899447e-16,0.99999956538354118,4.3461645824264521e-07,bull,False,0.99999956538354118,6.1907434022316775e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.44095268088748285,0.5,0.059047319112517149,0.043667894114591731,False,0.070360870728878505,0.035119310734933018,0.5,0.059047319112517149,0.035119310734933018,0,
2021-02-11,2021-02-12,7.8282889509070246e-15,0.9999986319124714,1.3680875206419412e-06,bull,False,0.9999986319124714,1.8059270897153106e-05,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.51699241705242138,0.5,0.016992417052421382,0.043627673286609749,False,-0.0128983323852329,-0.0064660490227473888,0.5,0.016992417052421382,-0.0064660490227473888,0,
2021-02-12,2021-02-13,1.7288527535588828e-17,0.99999994505618117,5.4943818623794801e-08,bull,False,0.99999994505618117,8.8606067166942584e-07,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49675448604481437,0.5,0.0032455139551856305,0.043614525905503659,False,-0.0042852589204103002,-0.0021458680202265379,0.5,0.0032455139551856305,-0.0021458680202265379,0,
2021-02-13,2021-02-14,4.9561613304088323e-16,0.99999973911614115,2.608838582153161e-07,bull,False,0.99999973911614115,3.8372699769449076e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49892638491057789,0.5,0.0010736150894221086,0.04361244872623575,False,0.031264376588712603,0.015631097896313673,0.5,0.0010736150894221086,0.015631097896313673,0,
2021-02-14,2021-02-15,1.0113868455664308e-14,0.99999830492919761,1.6950707921269093e-06,bull,False,0.99999830492919761,2.2044908810423341e-05,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.50769579207636628,0.5,0.0076957920763662813,0.042801151328011655,False,-0.0145364016495557,-0.007275840682291923,0.5,0.0076957920763662813,-0.007275840682291923,0,
2021-02-15,2021-02-16,6.2263528352724881e-16,0.99999962286264443,3.771373550795313e-07,bull,False,0.99999962286264443,5.4206988163686402e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49633929283275885,0.5,0.0036607071672411506,0.042797288919658089,False,0.025729979159843298,0.012861281777794664,0.5,0.0036607071672411506,0.012861281777794664,0,
2021-02-16,2021-02-17,1.1792955289323429e-15,0.99999961493090395,3.8506909445590483e-07,bull,False,0.99999961493090395,5.5274087270133101e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.50635079191811017,0.5,0.0063507919181101657,0.042799863885500833,False,0.059172620536631103,0.029579771579897329,0.5,0.0063507919181101657,0.029579771579897329,0,
2021-02-17,2021-02-18,2.048577704558733e-16,0.99999984380114315,1.5619885624288761e-07,bull,False,0.99999984380114315,2.3704163741877306e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.51436805733198088,0.5,0.014368057331980877,0.042807538061783362,False,-0.0095431573449669006,-0.004785878171499558,0.5,0.014368057331980877,-0.004785878171499558,0,
2021-02-18,2021-02-19,2.4777518600789408e-18,0.99999998328109085,1.6718909219558103e-08,bull,False,0.99999998328109085,2.8772646174724847e-07,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49760277210224829,0.5,0.0023972278977517081,0.042796079509448588,False,0.083835121417853403,0.041915062995082852,0.5,0.0023972278977517081,0.041915062995082852,0,
2021-02-19,2021-02-20,8.2800156035231526e-19,0.99999999347872237,6.5212775225151475e-09,bull,False,0.99999999347872237,1.1781735276392589e-07,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.52011558413527736,0.5,0.020115584135277365,0.042813039630161094,False,0.00030586728579450002,0.00013281498241224376,0.5,0.020115584135277365,0.00013281498241224376,0,
2021-02-20,2021-02-21,2.5381512067422239e-22,0.99999999987304222,1.2695780810048259e-10,bull,False,0.99999999987304222,2.7488919390399315e-09,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.50007645512888732,0.5,7.6455128887320534e-05,0.037973064416846308,False,0.0270028628291763,0.01350135392720575,0.5,7.6455128887320534e-05,0.01350135392720575,0,
2021-02-21,2021-02-22,2.0905820942210246e-25,0.99999999999776645,2.2336264023085048e-12,bull,False,0.99999999999776645,5.6576759921612201e-11,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.50666078556778327,0.5,0.0066607855677832672,0.037979398720565584,False,-0.057840505068443897,-0.028926720688189023,0.5,0.0066607855677832672,-0.028926720688189023,0,
2021-02-22,2021-02-23,5.4116575827448126e-26,0.99999999999878275,1.217358247908393e-12,bull,False,0.99999999999878275,3.1507626932349754e-11,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.48510922887142122,0.5,0.014890771128578784,0.038100355913196389,False,-0.096108427367043794,-0.048068388890352809,0.5,0.014890771128578784,-0.048068388890352809,0,
2021-02-23,2021-02-24,2.6075988640516209e-23,0.9999999999558018,4.4198179157461722e-11,bull,False,0.9999999999558018,9.9943002400843124e-10,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.47476000504741656,0.5,0.025239994952583444,0.042142739549781413,False,0.016076072555978899,0.0080125934030417234,0.5,0.025239994952583444,0.0080125934030417234,0,
2021-02-24,2021-02-25,3.5207916341070148e-17,0.99999991694013635,8.3059863374814564e-08,bull,False,0.99999991694013635,1.3082352376203657e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.50398697072367848,0.5,0.0039869707236784846,0.039508863479318243,False,-0.055717088384727498,-0.02786242009188733,0.5,0.0039869707236784846,-0.02786242009188733,0,
2021-02-25,2021-02-26,5.596896478529478e-17,0.99999991098481156,8.9015188053607551e-08,bull,False,0.99999991098481156,1.3964240233378801e-06,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.48567155837973219,0.5,0.014328441620267807,0.039518796410055353,False,-0.0124210234718774,-0.0062247511906041719,0.5,0.014328441620267807,-0.0062247511906041719,0,
2021-02-26,2021-02-27,3.9786650509220447e-14,0.999996602741277,3.3972586832794961e-06,bull,False,0.999996602741277,4.2032458914825723e-05,high_confidence,False,False,False,NOT_TRIGGERED,NOT_TRIGGERED,,,0,0,NOT_TRIGGERED_TRANSPARENT_CONTROLLER,0,,0.5,0.5,0.49687533838439613,0.5,0.0031246616156038742,0.039508035235760776,False,-0.0045074397569563997,-0.0022568374979817785,0.5,0.0031246616156038742,-0.0022568374979817785,0,
