decision_date,return_date,hard_regime,asset_simple_return,exposure,net_return_after_trading_costs,action,beta,arm,pretrade_exposure,turnover,cost_fraction,accounting_max_abs_error,arm_key,stage,run_id,config_key,sampling_seed,prompt_variant,retrieved_memory_count,cited_memory_count,desired_exposure,shadow_log_advantage_vs_ramoe,valid
2021-01-11,2021-01-12,bull,-0.0413062009942523,0.5,-0.020670684818698101,BTC,0.050000000000000003,stage61_continuous,0.48204484888759314,0.017955151112406864,1.7955151112406866e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-12,2021-01-13,bull,0.097021079290176601,0.5,0.0484994838110634,BTC,0.050000000000000003,stage61_continuous,0.48945567678439073,0.010544323215609275,1.0544323215609275e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-13,2021-01-14,bull,0.0479773796084767,0.5,0.023965001800134,BTC,0.050000000000000003,stage61_continuous,0.52313307201542714,0.023133072015427136,2.3133072015427137e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-14,2021-01-15,bull,-0.059473091737990501,0.5,-0.029747910911041502,BTC,0.050000000000000003,stage61_continuous,0.51171335681882602,0.011713356818826015,1.1713356818826015e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-15,2021-01-16,bull,-0.022425893860358401,0.5,-0.0112280990578993,BTC,0.050000000000000003,stage61_continuous,0.48467604559236532,0.015323954407634677,1.5323954407634675e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-16,2021-01-17,bull,-0.0049945168589235001,0.5,-0.0025029143213292,BTC,0.050000000000000003,stage61_continuous,0.49432994854889778,0.0056700514511022204,5.6700514511022203e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-17,2021-01-18,bull,0.021585062333284801,0.5,0.010791265901864701,BTC,0.050000000000000003,stage61_continuous,0.49874824482911706,0.00125175517088294,1.25175517088294e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-18,2021-01-19,bull,-0.0166688516709819,0.5,-0.0083397199889824001,BTC,0.050000000000000003,stage61_continuous,0.50533864805776996,0.0053386480577699569,5.3386480577699574e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-19,2021-01-20,bull,-0.0146265995239271,0.5,-0.0073174712658941,BTC,0.050000000000000003,stage61_continuous,0.4957977638567756,0.0042022361432244026,4.2022361432244024e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-20,2021-01-21,bull,-0.13062805309460121,0.5,-0.0653174695463382,BTC,0.050000000000000003,stage61_continuous,0.49631641092793433,0.0036835890720656739,3.6835890720656738e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-21,2021-01-22,bull,0.0699822645020928,0.45000000000000001,0.031476483746766599,ABSTAIN,0.050000000000000003,stage61_continuous,0.46506097855195538,0.015060978551955373,1.5060978551955373e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-22,2021-01-23,bull,-0.027623823881456101,0.45000000000000001,-0.0124473038151394,ABSTAIN,0.050000000000000003,stage61_continuous,0.46679180269433806,0.016791802694338054,1.6791802694338053e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-23,2021-01-24,bull,0.0047493058347276001,0.45000000000000001,0.0021302498762614001,ABSTAIN,0.050000000000000003,stage61_continuous,0.44307704628496603,0.0069229537150339859,6.9229537150339859e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-24,2021-01-25,bull,0.00034117730984760001,0.45000000000000001,0.0001523566629617,BTC,0.050000000000000003,stage61_continuous,0.45117294638759003,0.0011729463875900237,1.1729463875900237e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-25,2021-01-26,bull,0.0077451840643922003,0.45000000000000001,0.0034852481062934001,BTC,0.050000000000000003,stage61_continuous,0.45008442842190943,8.4428421909421569e-05,8.4428421909421568e-08,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-26,2021-01-27,bull,-0.064552751976026002,0.45000000000000001,-0.029050593173241102,BTC,0.050000000000000003,stage61_continuous,0.45191027511137899,0.0019102751113789784,1.9102751113789784e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-27,2021-01-28,bull,0.097710827522694402,0.45000000000000001,0.043952694072665201,ABSTAIN,0.050000000000000003,stage61_continuous,0.433545202786429,0.016454797213571015,1.6454797213571015e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-28,2021-01-29,bull,0.027775447343504501,0.45000000000000001,0.0124754968946643,ABSTAIN,0.050000000000000003,stage61_continuous,0.47316487328950757,0.023164873289507559,2.3164873289507559e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-29,2021-01-30,bull,-0.00054516089534670004,0.45000000000000001,-0.00025211029810180002,ABSTAIN,0.050000000000000003,stage61_continuous,0.45678956082735683,0.006789560827356822,6.7895608273568224e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-30,2021-01-31,bull,-0.034273446683642801,0.45000000000000001,-0.015423183886568,ABSTAIN,0.050000000000000003,stage61_continuous,0.44986503956958457,0.00013496043041544281,1.349604304154428e-07,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-01-31,2021-02-01,bull,0.0123111866884537,0.45000000000000001,0.0055313707231126,ABSTAIN,0.050000000000000003,stage61_continuous,0.44138444378280134,0.0086155562171986722,8.6155562171986725e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-01,2021-02-02,bull,0.0587635048648842,0.45000000000000001,0.026440466827925401,ABSTAIN,0.025000000000000001,stage61_continuous,0.45303023112191931,0.0030302311219193023,3.0302311219193026e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-02,2021-02-03,bull,0.060915536618083001,0.45000000000000001,0.027397433788949301,ABSTAIN,0.025000000000000001,stage61_continuous,0.46416928097878102,0.014169280978781007,1.4169280978781008e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-03,2021-02-04,bull,-0.017656215136479001,0.45000000000000001,-0.0079598545617750004,ABSTAIN,0.025000000000000001,stage61_continuous,0.46467434236511568,0.014674342365115667,1.4674342365115667e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-04,2021-02-05,bull,0.035571262854191502,0.45000000000000001,0.016002592863089801,ABSTAIN,0.025000000000000001,stage61_continuous,0.44559508842382067,0.0044049115761793378,4.4049115761793376e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-05,2021-02-06,bull,0.0250407336229947,0.45000000000000001,0.011259567304826201,BTC,0.025000000000000001,stage61_continuous,0.45866518337444101,0.008665183374440999,8.6651833744409989e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-06,2021-02-07,bull,-0.010283621098108301,0.45000000000000001,-0.0046337296569606001,ABSTAIN,0.025000000000000001,stage61_continuous,0.45612852334740117,0.0061285233474011602,6.1285233474011607e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-07,2021-02-08,bull,0.19413737455891311,0.45000000000000001,0.087359038135583905,ABSTAIN,0.025000000000000001,stage61_continuous,0.44744297079444917,0.0025570292055508426,2.5570292055508427e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-08,2021-02-09,bull,0.0024334151656295001,0.45000000000000001,0.0010507998329383,ABSTAIN,0.025000000000000001,stage61_continuous,0.4941886034469537,0.044188603446953689,4.4188603446953693e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-09,2021-02-10,bull,-0.035963241207002401,0.45000000000000001,-0.0161840504184637,ABSTAIN,0.025000000000000001,stage61_continuous,0.45060161146678318,0.00060161146678316957,6.016114667831696e-07,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-10,2021-02-11,bull,0.070360870728878505,0.5,0.0351193107349329,ABSTAIN,0.025000000000000001,stage61_continuous,0.4409526808874828,0.059047319112517205,5.9047319112517205e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-11,2021-02-12,bull,-0.0128983323852329,0.5,-0.0064660490227473003,BTC,0.025000000000000001,stage61_continuous,0.51699241705242138,0.016992417052421382,1.6992417052421382e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-12,2021-02-13,bull,-0.0042852589204103002,0.5,-0.0021458680202265002,ABSTAIN,0.025000000000000001,stage61_continuous,0.49675448604481437,0.0032455139551856305,3.2455139551856307e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-13,2021-02-14,bull,0.031264376588712603,0.5,0.0156310978963136,ABSTAIN,0.025000000000000001,stage61_continuous,0.49892638491057789,0.0010736150894221086,1.0736150894221087e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-14,2021-02-15,bull,-0.0145364016495557,0.5,-0.0072758406822917999,ABSTAIN,0.025000000000000001,stage61_continuous,0.50769579207636628,0.0076957920763662813,7.6957920763662813e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-15,2021-02-16,bull,0.025729979159843201,0.5,0.0128612817777946,ABSTAIN,0.025000000000000001,stage61_continuous,0.49633929283275885,0.0036607071672411506,3.6607071672411509e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-16,2021-02-17,bull,0.059172620536631103,0.5,0.029579771579897302,ABSTAIN,0.025000000000000001,stage61_continuous,0.50635079191811005,0.0063507919181100547,6.3507919181100549e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-17,2021-02-18,bull,-0.0095431573449669006,0.5,-0.0047858781714994001,BTC,0.025000000000000001,stage61_continuous,0.51436805733198088,0.014368057331980877,1.4368057331980877e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-18,2021-02-19,bull,0.083835121417853403,0.5,0.0419150629950827,ABSTAIN,0.025000000000000001,stage61_continuous,0.49760277210224829,0.0023972278977517081,2.3972278977517083e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-19,2021-02-20,bull,0.00030586728579450002,0.5,0.0001328149824121,ABSTAIN,0.025000000000000001,stage61_continuous,0.52011558413527736,0.020115584135277365,2.0115584135277366e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-20,2021-02-21,bull,0.0270028628291763,0.5,0.0135013539272057,BTC,0.025000000000000001,stage61_continuous,0.50007645512888732,7.6455128887320534e-05,7.6455128887320541e-08,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-21,2021-02-22,bull,-0.0578405050684438,0.5,-0.028926720688188901,BTC,0.025000000000000001,stage61_continuous,0.50666078556778327,0.0066607855677832672,6.6607855677832671e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-22,2021-02-23,bull,-0.0961084273670436,0.5,-0.048068388890352802,ABSTAIN,0.025000000000000001,stage61_continuous,0.48510922887142122,0.014890771128578784,1.4890771128578784e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-23,2021-02-24,bull,0.016076072555978801,0.5,0.0080125934030417009,ABSTAIN,0.025000000000000001,stage61_continuous,0.47476000504741667,0.025239994952583333,2.5239994952583335e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-24,2021-02-25,bull,-0.055717088384727401,0.5,-0.027862420091887202,ABSTAIN,0.025000000000000001,stage61_continuous,0.50398697072367837,0.0039869707236783736,3.9869707236783733e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-25,2021-02-26,bull,-0.0124210234718774,0.5,-0.0062247511906040002,ABSTAIN,0.025000000000000001,stage61_continuous,0.48567155837973219,0.014328441620267807,1.4328441620267808e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-26,2021-02-27,bull,-0.0045074397569563,0.5,-0.0022568374979817,ABSTAIN,0.025000000000000001,stage61_continuous,0.49687533838439613,0.0031246616156038742,3.1246616156038745e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-27,2021-02-28,bull,-0.021082999000795102,0.5,-0.0105426170000745,BTC,0.025000000000000001,stage61_continuous,0.49887059469757994,0.0011294053024200612,1.1294053024200613e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-02-28,2021-03-01,bull,0.0981201842175181,0.5,0.049054503867093903,BTC,0.025000000000000001,stage61_continuous,0.49467309670133969,0.0053269032986603126,5.3269032986603127e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-01,2021-03-02,bull,-0.0236170620318376,0.5,-0.0118316377782741,ABSTAIN,0,stage61_continuous,0.52338287981679932,0.023382879816799318,2.3382879816799318e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-02,2021-03-03,bull,0.040700724018156102,0.5,0.020344265599993801,ABSTAIN,0,stage61_continuous,0.4940251806524607,0.0059748193475392952,5.9748193475392956e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-03,2021-03-04,bull,-0.039033556833898503,0.5,-0.019526556033170901,ABSTAIN,0,stage61_continuous,0.50997224226441584,0.0099722422644158426,9.9722422644158432e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-04,2021-03-05,bull,0.007526637482448,0.5,0.0037533286537632,ABSTAIN,0,stage61_continuous,0.49004736746772765,0.0099526325322723541,9.9526325322723542e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-05,2021-03-06,bull,0.0012932315417328,0.5,0.00064473995408160004,ABSTAIN,0,stage61_continuous,0.50187460463585354,0.0018746046358535384,1.8746046358535384e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-06,2021-03-07,bull,0.0435303220101688,0.5,0.0217648308738187,ABSTAIN,0,stage61_continuous,0.50032309896454719,0.00032309896454718601,3.2309896454718601e-07,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-07,2021-03-08,bull,0.026061986218746402,0.5,0.013020203554439501,ABSTAIN,0,stage61_continuous,0.51065076488988648,0.010650764889886477,1.0650764889886476e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-08,2021-03-09,bull,0.049091013362390301,0.5,0.024538917126912502,ABSTAIN,0,stage61_continuous,0.5064316853077595,0.0064316853077595049,6.4316853077595047e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-09,2021-03-10,bull,0.017728092713059501,0.5,0.0088519614471581007,ABSTAIN,0,stage61_continuous,0.51197872935908206,0.011978729359082063,1.1978729359082063e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-10,2021-03-11,bull,0.034870792220139203,0.5,0.017430926432242901,BTC,0,stage61_continuous,0.50439308268965566,0.0043930826896556585,4.3930826896556583e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-11,2021-03-12,bull,-0.0092457547210615006,0.5,-0.0046314060565435002,BTC,0,stage61_continuous,0.50856830624171812,0.0085683062417181155,8.5683062417181161e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-12,2021-03-13,bull,0.068631679679246202,0.5,0.0343134379784737,ABSTAIN,0,stage61_continuous,0.49767782619502443,0.0023221738049755691,2.3221738049755692e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-13,2021-03-14,bull,-0.034015684211042202,0.5,-0.0170241486340275,ABSTAIN,0,stage61_continuous,0.51658866591704911,0.016588665917049106,1.6588665917049108e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-14,2021-03-15,bull,-0.056203553490984201,0.5,-0.028110184692285298,BTC,0,stage61_continuous,0.49134894313808614,0.0086510568619138639,8.6510568619138649e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-15,2021-03-16,bull,0.019687657394611601,0.5,0.0098292292232337007,BTC,0,stage61_continuous,0.48554283973717421,0.014457160262825786,1.4457160262825785e-05,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-16,2021-03-17,bull,0.035574102166121502,0.5,0.017782090453953101,BTC,0,stage61_continuous,0.50487393615605114,0.0048739361560511396,4.8739361560511399e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-17,2021-03-18,bull,-0.021344853047263902,0.5,-0.010681071367397901,BTC,0,stage61_continuous,0.50873810050154067,0.0087381005015406688,8.7381005015406682e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-18,2021-03-19,bull,0.0074927154155681004,0.5,0.0037409437228015001,ABSTAIN,0,stage61_continuous,0.49460622203921278,0.0053937779607872161,5.3937779607872159e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-19,2021-03-20,bull,9.2962401873064606e-05,0.5,4.4614926745900618e-05,BTC,0,stage61_continuous,0.50186618744816147,0.0018661874481614715,1.8661874481614716e-06,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
2021-03-20,2021-03-21,bull,-0.012214812698172201,0.5,-0.006107429446673,ABSTAIN,0,stage61_continuous,0.50002323952026739,2.3239520267392955e-05,2.3239520267392956e-08,2.2204460492503131e-16,6.1:stage61_continuous,6.1,20260907T012534Z,trust=adaptive|memory=expanding|controller=on|core=original,16061,frozen_llama_role,,,,,
