decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,transition_day,router_entropy,router_confidence,router_transition_l1,return_1,return_7,return_30,return_90,realized_vol_30,drawdown_90,pretrade_exposure,current_ramoe_desired_exposure,requested_exposure,abstained,confidence,reason_codes,cited_memory_ids,similar_incidents_seen,active_lessons_seen,provider_status,core_action_accepted,interface_normalizations,desired_exposure,final_exposure,ambiguity_cvar,risk_fallback_used,turnover,asset_simple_return,portfolio_net_return,current_ramoe_net_return,log_advantage_vs_current_ramoe,request_sha256,response_sha256
2023-02-22,2023-02-23,3.7270667599099881e-07,0.92279356197957285,0.077206065313751099,bull,False,0.24749210621430223,0.92279356197957285,0.095190495425270263,-0.010801326751381457,-0.0058081462025083574,0.055469005694835261,0.45691877695588246,0.508488529811155,-0.026284748082690879,0.50361829593001151,0.47181408347529319,0.5,False,0.92279356197957285,BULL_TREND|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000002|episode-000020|episode-000003,5,0,OK,True,,0.5,0.5,0.035278485736661654,False,0.0036182959300115058,-0.0103487054815476,-0.0051779523143643535,-0.0046595913422292001,-0.00052092328664411769,1870a3dfa88206de61d6d0ace49d974c32fa8796c02ee32dfb5dbd736249be26,c279a4320159a1fa19d097e40e2641eaf71d5a6482b84de5be75bee2a6821d44
2023-04-18,2023-04-19,3.5521906261951053e-09,0.9914006169170192,0.0085993795307901001,bull,False,0.045021871241565259,0.9914006169170192,0.012520525705645784,0.032182884942703938,0.0057134156029872152,0.086681426532707162,0.4698267104002789,0.38764498309372203,-0.0029633275904503709,0.49739936703731485,0.4649031634981271,0.5,False,0.9914006169170192,BULL_TREND|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000021|episode-000002|episode-000003|episode-000020,5,0,OK,True,,0.5,0.5,0.03171905992766335,False,0.0026006329626851454,-0.051625622897617601,-0.02581534495212312,-0.023239199455735,-0.002640921596525278,8cb26fd2eb600b360354ba7cfca786e6100d3c0d54819e8f1659962f0f180d14,de6689ef9e809b48b3a9d3b3e693262f6295a260d829fcbfd2090de51e075e87
2023-05-03,2023-05-04,4.9078461288224496e-05,0.42719190258770562,0.57275901895100623,mix,True,0.62170799550177558,0.57275901895100623,0.36876951005643099,0.012365229463080496,0.021073295666429681,0.043935530049888261,0.238863562635524,0.42607329556154722,-0.047547788990073059,0.48675161624369256,0.47131560375378317,0.25,False,0.65000000000000002,BULL_TREND|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000004|episode-000008|episode-000013|episode-000017|episode-000021,5,0,OK,True,,0.25,0.25,0.015213940489526945,False,0.23675161624369256,-0.0062535316087597003,-0.0017997643850047318,-0.0028670121861609,0.0010697440311225822,3667c7db9b375c00b4204e3c1cedab80e9f4a408335b06bc97cfde85d7a81148,cd224e9dab52b633f76861d3720166c2ca8bba1185426860d253eae9f168b938
2023-06-12,2023-06-13,0.0017864527820218999,0.0044938325536218,0.99371971466435605,mix,False,0.03809690805205939,0.99371971466435605,0.0018086339154325011,-0.00083306335909671958,0.0061909163643707465,-0.032516104938847934,0.048871038919501064,0.40399616927863252,-0.14983017474772342,0.2488256268284203,0.47607471251792732,0.25,False,0.84999999999999998,MIX_CAUTION|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000019|episode-000009|episode-000013|episode-000007|episode-000023,5,0,OK,True,,0.25,0.25,0.013088601952353479,False,0.0011743731715797012,0.00087235783655250005,0.00021691482984809163,0.00043597047477200002,-0.00021898416002927857,9af8393068dfb3dbe471015745c4e8084ddfb555d868fef9be35cdbdc02fbf09,fe6853917eb3b8a7db45c1794d162dddefd8a248f9cc30792c9bf430d324112f
2023-07-17,2023-07-18,1.4951714445609332e-06,0.71953735764411086,0.28046114718444431,bull,True,0.54014449894130079,0.71953735764411086,0.24539691660190421,-0.0031684609151494403,-0.0090612290524834105,0.13670375259287204,-0.0079816471486594542,0.38023738560741899,-0.042153301489539441,0.25016353142987252,0.4622589470725616,0.25,False,0.71953735764411086,BULL_TREND|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000008|episode-000023|episode-000004,5,0,OK,True,,0.25,0.25,0.013165661669635556,False,0.00016353142987252101,-0.0090545028649920006,-0.0022637888775038917,-0.0040753084032473996,0.0018172799815845491,d83aa57bb4d38d535bb9533f6f13add201678a2e86f36ebe9b4f5b6aa29fa455,d94508bd671bf58965df43ba36bdd7e706c84c0c8ff398c738e9ba1f801954c8
2023-08-08,2023-08-09,0.00016507810537540001,0.066219559278255402,0.93361536261636924,mix,True,0.22331800882726671,0.93361536261636924,0.10196959792561838,0.019627313879510444,0.0021943847981638065,-0.012911502341970804,0.078762321896295173,0.25120036458689809,-0.05366728002516985,0.24829842899292437,0.47018164171211169,0.25,False,0.84999999999999998,MIX_CAUTION|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000019|episode-000013|episode-000024|episode-000009|episode-000007,5,0,OK,True,,0.25,0.25,0.010413595428299791,False,0.0017015710070756307,-0.0066963536104561999,-0.0016757871250409062,-0.0030181598453515,0.0013455308480597537,7f411e3517215692442ea0813433854c5eb0fbc3488f7a2be4ae87f8bee22d5e,5084ae8e0b0eeba919decb6b495d8a04ef978c7baa065c6573904a630a53cd39
2023-09-13,2023-09-14,0.085313770588169704,4.101790744247097e-06,0.91468212762108603,mix,False,0.26543849247968887,0.91468212762108603,0.31582969588723209,0.015038030540556191,0.018052643838807336,-0.10887051555220262,0.024684170010902173,0.4362422589482301,-0.16662694137500356,0.24874232824433903,0.45506594528462507,0.25,False,0.84999999999999998,MIX_CAUTION|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000026|episode-000019|episode-000009,5,0,OK,True,,0.25,0.25,0.014033621146420485,False,0.0012576717556609662,0.0115051672196164,0.0028750305157174694,0.0051736092135501004,-0.0022893665584563295,bc4c987708b8907af68543a6f34ea4b27a0d15c4d99ee5094809e7bfc3045e78,e70f62869d20af7a17ed1c076bd00bae0b3a63b8e9e5ab5e8f507293704705e3
2023-10-20,2023-10-21,0.0001004094704654,0.44305423641373037,0.55684535411580405,mix,False,0.62589275611490769,0.55684535411580405,0.32286009956767703,0.033126762524805953,0.104640125076777,0.093990783410138334,-0.0038403566429107139,0.31171865634995838,-0.013674179599081349,0.25215103185837179,0.45917305575470901,0.25,False,0.65000000000000002,MIX_CAUTION|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000023|episode-000004|episode-000025|episode-000008|episode-000026,5,0,OK,True,,0.25,0.25,0.010752931472967318,False,0.002151031858371788,0.0080338337629952006,0.0020063030886321442,0.0036071175399864999,-0.001596334343232171,909d07b46f50b6b80c35b7656fe31f8b1f0fcc44db4c18a118e4d1781ff0a75a,04549099a6afd2e244f3ca46c794becb3554a7fcfc1c82666f0908a04acb4eda
2023-11-24,2023-11-25,1.3807580519518314e-10,0.99836570907572142,0.0016342907862027,bull,True,0.011031608296237557,0.99836570907572142,0.0016153262992379971,0.01137475833331103,0.030656858512272178,0.093356485239210585,0.44971192023707496,0.41943560845306321,-0.0041610670919263182,0.251503324465849,0.458852344572107,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000022|episode-000021|episode-000002,5,0,OK,True,,0.5,0.5,0.021751013858548888,False,0.248496675534151,0.0018479583639336001,0.00067525290067771415,0.00082877801877669999,-0.00015340975189498331,bb267ad82a9baa75d1621015254ee1389fa6d0d40688811646b46382c6cde97a,a9e2ca1421f53f808b60f31e8e624a9126366faf90bd677746489d93c347a16e
2023-12-30,2023-12-31,1.2625355294817595e-10,0.99910042616328865,0.00089957371045770002,bull,False,0.0065613800579369976,0.99910042616328865,0.001158046259905184,0.0015283178520835161,-0.036002873458032991,0.11730203723394372,0.50625390981072038,0.45498618712077316,-0.04615227897816665,0.50046156311627288,0.45365418675488101,0.5,False,0.99910042616328865,BULL_TREND|HIGH_VOLATILITY|MEMORY_ANALOGY,episode-000022|episode-000029|episode-000021,5,0,OK,True,,0.5,0.5,0.020507675941986048,False,0.00046156311627287838,0.0032228437442892999,0.0016109595652553654,0.001449901138024,0.00016081231552985006,02ef182824dc06b917d1c1b9a8486921a119715e4b151141be3c450c9f2ff58b,7601bd634bca40b04e1eebff523a431f9f1cd49d2d3eb4531482177003fac4f1
