decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,transition_day,router_confidence,router_entropy,uncertainty_bucket,agent_triggered,plan_valid,decision_valid,plan_status,decision_status,selected_tools,tool_result_ids,model_proposed_residual,executed_residual,evidence_gate_status,confidence,cited_tool_result_ids,base_desired_exposure,desired_exposure,pretrade_exposure,final_exposure,turnover,ambiguity_cvar,risk_fallback_used,asset_simple_return,portfolio_net_return,transparent_final_exposure,transparent_turnover,transparent_net_return,log_advantage_vs_transparent,provider_error
2023-02-24,2023-02-25,2.3541494550297795e-06,0.7920249724427344,0.2079726734078105,bull,False,0.7920249724427344,0.46539667930149869,moderate_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000018:tool:retrieve_mature_incidents|interface_preflight-000018:tool:compare_allowed_actions|interface_preflight-000018:tool:inspect_current_risk|interface_preflight-000018:tool:inspect_evidence_ledger,0,0,MODEL_ABSTAINED_TO_TRANSPARENT_CONTROLLER,0.84999999999999998,interface_preflight-000018:tool:retrieve_mature_incidents|interface_preflight-000018:tool:compare_allowed_actions|interface_preflight-000018:tool:inspect_current_risk,0.5,0.5,0.50361829593001151,0.5,0.0036182959300115058,0.032863777708070308,False,-0.0010952288553996001,-0.00055123074219876056,0.5,0.0036182959300115058,-0.00055123074219876056,0,
2023-03-01,2023-03-02,0.0001219017292085,0.26634461191848702,0.73353348635230431,mix,True,0.73353348635230431,0.52864133449127748,transition,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000019:tool:retrieve_mature_incidents|interface_preflight-000019:tool:compare_allowed_actions|interface_preflight-000019:tool:inspect_current_risk|interface_preflight-000019:tool:inspect_evidence_ledger,0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.59999999999999998,interface_preflight-000019:tool:compare_allowed_actions|interface_preflight-000019:tool:inspect_current_risk,0.25,0.25,0.49972604276321464,0.25,0.24972604276321464,0.015909550759448866,False,-0.0074781534713350001,-0.0021187975381785629,0.25,0.24972604276321464,-0.0021187975381785629,0,
2023-03-18,2023-03-19,7.0621881316451428e-06,0.6198194238138417,0.38017351399802662,bull,True,0.6198194238138417,0.60461407547918367,transition,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000020:tool:retrieve_mature_incidents|interface_preflight-000020:tool:compare_allowed_actions|interface_preflight-000020:tool:inspect_current_risk|interface_preflight-000020:tool:inspect_evidence_ledger,0,0,MODEL_ABSTAINED_TO_TRANSPARENT_CONTROLLER,0.6198194238138417,interface_preflight-000020:tool:retrieve_mature_incidents|interface_preflight-000020:tool:compare_allowed_actions|interface_preflight-000020:tool:inspect_current_risk,0.5,0.5,0.24859521993389275,0.5,0.25140478006610723,0.0331542648552791,False,0.0387969310223115,0.019142183864134132,0.5,0.25140478006610723,0.019142183864134132,0,
2023-03-25,2023-03-26,1.3714767839250826e-05,0.70273516669240055,0.29725111853976011,bull,False,0.70273516669240055,0.55404404765355164,moderate_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000021:tool:retrieve_mature_incidents|interface_preflight-000021:tool:compare_allowed_actions|interface_preflight-000021:tool:inspect_current_risk|interface_preflight-000021:tool:inspect_evidence_ledger,-0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.69999999999999996,interface_preflight-000021:tool:compare_allowed_actions|interface_preflight-000021:tool:inspect_current_risk,0.5,0.5,0.50951466289554836,0.5,0.0095146628955483648,0.032639945013624744,False,0.018121533287717099,0.0090511657708227666,0.5,0.0095146628955483648,0.0090511657708227666,0,
2023-04-25,2023-04-26,3.6972352749228913e-05,0.24184865182512921,0.7581143758221216,mix,True,0.7581143758221216,0.50391346915293511,transition,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000022:tool:retrieve_mature_incidents|interface_preflight-000022:tool:compare_allowed_actions|interface_preflight-000022:tool:inspect_current_risk|interface_preflight-000022:tool:inspect_evidence_ledger,0,0,MODEL_ABSTAINED_TO_TRANSPARENT_CONTROLLER,0.7581143758221216,interface_preflight-000022:tool:retrieve_mature_incidents|interface_preflight-000022:tool:compare_allowed_actions|interface_preflight-000022:tool:inspect_current_risk,0.25,0.25,0.50448970316921293,0.25,0.25448970316921293,0.016467436896956216,False,0.0044454181802761998,0.00085658201361149544,0.25,0.25448970316921293,0.00085658201361149544,0,
2023-05-03,2023-05-04,4.9078461288224496e-05,0.42719190258770562,0.57275901895100623,mix,False,0.57275901895100623,0.62170799550177558,low_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000023:tool:retrieve_mature_incidents|interface_preflight-000023:tool:compare_allowed_actions|interface_preflight-000023:tool:inspect_current_risk|interface_preflight-000023:tool:inspect_evidence_ledger,0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.59999999999999998,interface_preflight-000023:tool:compare_allowed_actions|interface_preflight-000023:tool:inspect_current_risk,0.25,0.25,0.25083259060544827,0.25,0.00083259060544826902,0.014981555704431659,False,-0.0062535316087597003,-0.0015642141911375029,0.25,0.00083259060544826902,-0.0015642141911375029,0,
2023-06-22,2023-06-23,4.9973043729707597e-06,0.48278646489885457,0.51720853779677223,mix,False,0.51720853779677223,0.63044730312926489,low_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000024:tool:retrieve_mature_incidents|interface_preflight-000024:tool:compare_allowed_actions|interface_preflight-000024:tool:inspect_current_risk|interface_preflight-000024:tool:inspect_evidence_ledger,0,0,MODEL_ABSTAINED_TO_TRANSPARENT_CONTROLLER,0.51720853779677223,interface_preflight-000024:tool:retrieve_mature_incidents|interface_preflight-000024:tool:compare_allowed_actions|interface_preflight-000024:tool:inspect_current_risk|interface_preflight-000024:tool:inspect_evidence_ledger,0.25,0.25,0.2488256268284203,0.25,0.0011743731715797012,0.013088601952353479,False,0.026393001120757299,0.0065970681582097068,0.25,0.0011743731715797012,0.0065970681582097068,0,
2023-06-28,2023-06-29,9.6630137615044402e-05,0.43921198665653471,0.56069138320585021,mix,False,0.56069138320585021,0.62503628151717727,low_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000025:tool:retrieve_mature_incidents|interface_preflight-000025:tool:compare_allowed_actions|interface_preflight-000025:tool:inspect_current_risk|interface_preflight-000025:tool:inspect_evidence_ledger,-0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.69999999999999996,interface_preflight-000025:tool:retrieve_mature_incidents|interface_preflight-000025:tool:compare_allowed_actions|interface_preflight-000025:tool:inspect_current_risk,0.25,0.25,0.25491624906834931,0.25,0.0049162490683493099,0.013092294856662984,False,0.012204690377876699,0.0030462413450762504,0.25,0.0049162490683493099,0.0030462413450762504,0,
2023-07-20,2023-07-21,1.0687815942210896e-05,0.3626713897715414,0.63731792241251617,mix,False,0.63731792241251617,0.59626855038052318,low_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000026:tool:retrieve_mature_incidents|interface_preflight-000026:tool:compare_allowed_actions|interface_preflight-000026:tool:inspect_current_risk|interface_preflight-000026:tool:inspect_evidence_ledger,0,0,MODEL_ABSTAINED_TO_TRANSPARENT_CONTROLLER,0.84999999999999998,interface_preflight-000026:tool:retrieve_mature_incidents|interface_preflight-000026:tool:compare_allowed_actions|interface_preflight-000026:tool:inspect_current_risk,0.25,0.25,0.25228141844441782,0.25,0.0022814184444178154,0.010415421172606167,False,0.0034260595282036002,0.00085423150953767291,0.25,0.0022814184444178154,0.00085423150953767291,0,
2023-08-27,2023-08-28,0.23127487656666071,6.4626120436977336e-06,0.76871866082129525,mix,False,0.76871866082129525,0.49234311283104448,moderate_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000027:tool:retrieve_mature_incidents|interface_preflight-000027:tool:compare_allowed_actions|interface_preflight-000027:tool:inspect_current_risk|interface_preflight-000027:tool:inspect_evidence_ledger,-0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.84999999999999998,interface_preflight-000027:tool:compare_allowed_actions|interface_preflight-000027:tool:inspect_current_risk,0.25,0.25,0.25064183641909338,0.25,0.00064183641909337785,0.010922803159429752,False,0.0007011333072803,0.00017464137789779954,0.25,0.00064183641909337785,0.00017464137789779954,0,
2023-09-03,2023-09-04,0.26346359108081591,4.5367492462382206e-06,0.73653187216993765,mix,False,0.73653187216993765,0.52494188358130578,moderate_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000028:tool:retrieve_mature_incidents|interface_preflight-000028:tool:compare_allowed_actions|interface_preflight-000028:tool:inspect_current_risk|interface_preflight-000028:tool:inspect_evidence_ledger,0,0,MODEL_ABSTAINED_TO_TRANSPARENT_CONTROLLER,0.84999999999999998,interface_preflight-000028:tool:retrieve_mature_incidents|interface_preflight-000028:tool:compare_allowed_actions|interface_preflight-000028:tool:inspect_current_risk,0.25,0.25,0.25013143945596999,0.25,0.00013143945596999496,0.013959822407020595,False,-0.0056871125486119001,-0.0014219093897311907,0.25,0.00013143945596999496,-0.0014219093897311907,0,
2023-10-09,2023-10-10,0.0001065810313113,0.31504683034049491,0.6848465886281937,mix,False,0.6848465886281937,0.56809892937547224,moderate_confidence,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000029:tool:retrieve_mature_incidents|interface_preflight-000029:tool:compare_allowed_actions|interface_preflight-000029:tool:inspect_current_risk|interface_preflight-000029:tool:inspect_evidence_ledger,-0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.69999999999999996,interface_preflight-000029:tool:retrieve_mature_incidents|interface_preflight-000029:tool:compare_allowed_actions|interface_preflight-000029:tool:inspect_current_risk,0.25,0.25,0.24893214814871939,0.25,0.0010678518512806101,0.011144431050603854,False,-0.0069032028831024,-0.0017268667297273277,0.25,0.0010678518512806101,-0.0017268667297273277,0,
2023-10-21,2023-10-22,8.4341612152952224e-06,0.72393217171934165,0.2760593941194428,bull,True,0.72393217171934165,0.53640141839762268,transition,True,True,True,OK,OK,retrieve_mature_incidents|compare_allowed_actions|inspect_current_risk|inspect_evidence_ledger,interface_preflight-000030:tool:retrieve_mature_incidents|interface_preflight-000030:tool:compare_allowed_actions|interface_preflight-000030:tool:inspect_current_risk|interface_preflight-000030:tool:inspect_evidence_ledger,0.25,0,ZEROED_MISSING_REQUIRED_TOOL_CITATION,0.59999999999999998,interface_preflight-000030:tool:compare_allowed_actions|interface_preflight-000030:tool:inspect_current_risk,0.5,0.5,0.24870341180657954,0.5,0.25129658819342049,0.021747500440540041,False,0.0023835870142979998,0.00094019742531337158,0.5,0.25129658819342049,0.00094019742531337158,0,
